,AAC|A,AAC|C,AAC|F,AAC|H,AAC|I,AAC|K,AAC|L,AAC|M,AAC|P,AAC|R,AAC|S,AAC|V,AAC|W,PAAC|D,PAAC|C,PAAC|E,PAAC|G,PAAC|H,PAAC|I,PAAC|K,PAAC|P,PAAC|W,PAAC|V,PAAC|lambda1,PAAC|lambda2,PAAC|lambda3,PHYC|IEP,PHYC|Net Charge,PHYC|Hydrophobic Moment,PHYC|Hydrophobicity,PHYC|Transmembrane Propensity,PHYC|Aromacity,PHYC|Alpha Helical Propensity,PHYC|Aliphatic Index,PHYC|Boman Index,BLOSUM7,BLOSUM11,BLOSUM50,BLOSUM105,BLOSUM117,BLOSUM119,BLOSUM125,BLOSUM136,BLOSUM138,BLOSUM155,BLOSUM158,BLOSUM185,BLOSUM188,BLOSUM197,BLOSUM198,BLOSUM225,BLOSUM240,BLOSUM258,BLOSUM305,BLOSUM318,ZSCALE3,ZSCALE5,ZSCALE13,ZSCALE14,ZSCALE17,ZSCALE23,ZSCALE27,ZSCALE28,ZSCALE32,ZSCALE34,ZSCALE36,ZSCALE37,ZSCALE39,ZSCALE40,ZSCALE50,ZSCALE52,ZSCALE54,ZSCALE55,ZSCALE57,ZSCALE59,ZSCALE64,ZSCALE77,ZSCALE78,ZSCALE79
1137,0.0,0.0,0.0,8.33333333333333,16.6666666666667,0.0,0.0,8.33333333333333,25.0,8.33333333333333,0.0,0.0,0.0,0.257516135321352,0.0,0.0,0.257516135321352,0.257516135321352,0.515032270642705,0.0,0.772548405964057,0.0,0.0,0.164656359055948,0.284144653842937,0.293682851779763,6.74453754425049,-0.151613436516267,0.220926177201793,0.0333333333333333,-0.699166666666667,0.0,0.8725,65.0,2.03166666666667,-2.0,-4.0,4.0,-3.0,-1.0,-3.0,-3.0,-1.0,-3.0,7.0,-4.0,-3.0,-2.0,-2.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.36,-0.38,-1.71,-0.84,-1.73,1.84,0.93,1.93,2.5,1.99,-1.66,0.27,0.7,2.0,0.09,0.27,0.7,2.0,-2.18,-1.46,0.0,0.0,0.0,0.0
1138,16.6666666666667,0.0,0.0,0.0,16.6666666666667,0.0,8.33333333333333,0.0,8.33333333333333,16.6666666666667,0.0,0.0,0.0,0.0,0.0,0.176722462808207,0.353444925616413,0.0,0.353444925616413,0.0,0.176722462808207,0.0,0.0,0.212740783098723,0.33209369252362,0.278443061569451,8.74586162567139,0.767130355131,0.33852277518408,0.025,-0.2375,0.0833333333333333,0.961666666666667,114.166666666667,1.3775,-2.0,-4.0,-3.0,-3.0,-2.0,-3.0,-3.0,-1.0,-4.0,-3.0,2.0,0.0,0.0,0.0,-3.0,-4.0,-2.0,0.0,0.0,0.0,0.36,-0.38,-3.5,1.99,-1.73,0.6,-4.06,0.36,0.27,0.7,-2.54,2.44,0.04,-1.47,1.3,-1.3,-0.72,0.84,0.26,-0.34,0.0,0.0,0.0,0.0
1139,0.0,0.0,0.0,0.0,0.0,18.1818181818182,9.09090909090909,9.09090909090909,18.1818181818182,18.1818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.224889857803223,0.0,0.0,0.449779715606447,0.449779715606447,0.0,0.0,0.288037817716144,0.351724033023941,0.135348291456692,11.9999677658081,3.7580836123913,0.52094268805723,0.790909090909091,-1.25909090909091,0.0,0.951818181818182,35.4545454545455,3.81272727272727,-2.0,-4.0,-3.0,-3.0,-1.0,-2.0,-1.0,-2.0,-2.0,-2.0,-4.0,-1.0,-2.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.36,-0.38,-3.5,1.99,0.27,0.47,0.89,-2.49,-1.3,-0.72,3.05,1.62,-1.15,1.61,-0.4,0.27,0.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1140,5.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,5.0,0.0,0.0,0.296851143226882,1.18740457290753,0.0,1.48425571613441,0.0,0.0,0.0,0.890553429680646,0.0,0.0,0.231022511976745,0.20272488349966,0.269401461296713,5.8089677810669,-0.279390586165894,0.0956878815822139,-0.13,-0.6725,0.1,0.8435,5.0,1.2375,-2.0,-4.0,-3.0,-3.0,-1.0,-3.0,-3.0,0.0,-2.0,-2.0,-2.0,-3.0,0.0,0.0,-4.0,-3.0,-2.0,-3.0,9.0,-2.0,0.36,-0.38,1.84,0.7,0.5,3.71,0.27,1.84,-4.06,-0.82,2.05,-4.06,-0.82,-0.38,1.61,-1.67,0.18,-2.65,0.27,0.7,1.99,-1.67,3.71,0.18
1141,0.0,0.0,14.2857142857143,14.2857142857143,0.0,14.2857142857143,0.0,0.0,0.0,0.0,14.2857142857143,14.2857142857143,0.0,0.0,0.0,0.0,0.191644809642909,0.191644809642909,0.0,0.191644809642909,0.0,0.0,0.191644809642909,0.211989459425987,0.312535910583316,0.283829820347788,8.59822902679444,0.845277800445888,0.384139929369474,-0.5,-0.241428571428571,0.285714285714286,0.932857142857143,41.4285714285714,0.827142857142857,0.0,-3.0,-3.0,-1.0,0.0,-1.0,-1.0,4.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.09,-2.49,1.49,2.44,1.06,-2.64,-1.54,-1.07,-1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1142,0.0,0.0,0.0,36.3636363636364,0.0,0.0,0.0,0.0,27.2727272727273,0.0,0.0,0.0,18.1818181818182,0.0,0.0,0.273325196645958,0.0,1.09330078658383,0.0,0.0,0.819975589937874,0.546650393291916,0.0,0.242176342710519,0.221837214248139,0.262661246395383,6.42032794952393,-0.888391170819139,0.199537042452566,-0.563636363636364,-0.930909090909091,0.181818181818182,0.970909090909091,0.0,2.12363636363636,0.0,-3.0,-3.0,-3.0,-2.0,2.0,-3.0,-1.0,-2.0,-4.0,11.0,-3.0,-2.0,-1.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.26,0.09,-0.11,-0.34,3.94,-1.12,1.95,0.26,1.95,3.9,-4.36,3.94,3.44,-1.59,2.0,0.27,0.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1143,0.0,0.0,14.2857142857143,28.5714285714286,0.0,0.0,0.0,0.0,0.0,14.2857142857143,14.2857142857143,14.2857142857143,0.0,0.0,0.0,0.0,0.0,0.406261898211024,0.0,0.0,0.0,0.0,0.203130949105512,0.246683276153906,0.317245640576102,0.23294013416448,9.76291484832764,0.934439990798475,0.526488554371124,-0.3,-0.408571428571429,0.142857142857143,1.00285714285714,41.4285714285714,3.31285714285714,0.0,-3.0,-1.0,-1.0,0.0,-1.0,-1.0,4.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.09,-1.12,-1.46,2.5,1.06,-2.64,-1.54,-1.07,-1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1144,8.33333333333333,0.0,0.0,16.6666666666667,0.0,0.0,0.0,8.33333333333333,16.6666666666667,0.0,8.33333333333333,0.0,16.6666666666667,0.0,0.0,0.0,0.0,0.56988742358628,0.0,0.0,0.56988742358628,0.56988742358628,0.0,0.205523211030632,0.226559930210409,0.282973146965819,6.9167028427124,-0.0665490103005244,0.185088405177962,-0.983333333333333,-0.241666666666667,0.25,0.956666666666667,8.33333333333333,1.10416666666667,0.0,-3.0,-1.0,-3.0,-2.0,2.0,-2.0,-3.0,11.0,7.0,-4.0,-1.0,0.0,1.0,-3.0,-1.0,0.0,0.0,0.0,0.0,0.26,0.09,0.6,-0.14,2.44,0.59,1.95,0.26,3.94,3.44,-1.66,0.27,0.7,2.0,0.67,-0.22,1.94,-0.98,-2.18,-1.46,0.0,0.0,0.0,0.0
1145,28.5714285714286,0.0,0.0,0.0,14.2857142857143,0.0,0.0,0.0,0.0,14.2857142857143,14.2857142857143,14.2857142857143,14.2857142857143,0.0,0.0,0.0,0.0,0.0,0.158190899446244,0.0,0.0,0.158190899446244,0.158190899446244,0.313809955891095,0.267572374261195,0.260426770401465,9.75002117156982,0.760091614289302,0.296921363056691,-0.628571428571429,0.374285714285714,0.142857142857143,1.03285714285714,125.714285714286,0.487142857142857,-3.0,2.0,-2.0,-2.0,-2.0,2.0,0.0,1.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.71,0.26,1.15,-1.39,-2.64,-3.5,3.94,0.59,-2.32,-0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1146,11.1111111111111,0.0,11.1111111111111,0.0,0.0,11.1111111111111,11.1111111111111,0.0,11.1111111111111,11.1111111111111,0.0,0.0,0.0,0.0,0.0,0.189335109298705,0.0,0.0,0.0,0.189335109298705,0.189335109298705,0.0,0.0,0.204244407059545,0.329101172038056,0.277319311603695,8.58991260528565,0.76090407426451,0.280335243603947,0.233333333333333,-0.837777777777778,0.222222222222222,1.08888888888889,54.4444444444444,2.58333333333333,1.0,-2.0,-3.0,-3.0,-1.0,-1.0,-3.0,-1.0,-3.0,-4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.49,0.31,1.84,0.7,-2.32,0.43,0.5,-1.44,2.5,1.99,-4.22,1.94,0.54,-0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1147,0.0,0.0,0.0,0.0,0.0,28.5714285714286,0.0,14.2857142857143,14.2857142857143,0.0,0.0,14.2857142857143,14.2857142857143,0.0,0.0,0.0,0.188637326901548,0.0,0.0,0.377274653803096,0.188637326901548,0.188637326901548,0.188637326901548,0.252494327884391,0.30939933481621,0.24946901039785,10.0027372360229,1.7581036121913,0.63416428629949,-0.0285714285714285,-0.594285714285714,0.142857142857143,0.987142857142857,41.4285714285714,0.205714285714286,1.0,-2.0,-4.0,-1.0,0.0,-1.0,-2.0,-3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.49,0.31,0.36,-0.82,0.27,-2.49,-2.64,-1.54,3.94,3.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1148,11.1111111111111,22.2222222222222,0.0,0.0,0.0,11.1111111111111,11.1111111111111,0.0,0.0,11.1111111111111,33.3333333333333,0.0,0.0,0.0,0.676243876864701,0.0,0.0,0.0,0.0,0.338121938432351,0.0,0.0,0.0,0.175797294605681,0.243001856655897,0.243078910306071,8.95647983551026,1.73929063309228,0.385350892040335,0.288888888888889,-0.668888888888889,0.0,1.05111111111111,54.4444444444444,2.37555555555555,1.0,-2.0,-1.0,-1.0,1.0,-2.0,-1.0,-2.0,-2.0,-3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.49,0.31,3.71,0.18,-1.07,1.15,-1.07,1.15,-1.3,-0.72,0.84,-1.67,0.18,-2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1149,0.0,0.0,0.0,41.6666666666667,8.33333333333333,8.33333333333333,8.33333333333333,0.0,0.0,8.33333333333333,16.6666666666667,0.0,0.0,0.270758705526481,0.0,0.0,0.0,1.35379352763241,0.270758705526481,0.270758705526481,0.0,0.0,0.0,0.216139798681755,0.272319816106902,0.240781679684862,8.78144817352295,1.19608431550308,0.32832671218201,0.291666666666667,-1.1475,0.0,1.10333333333333,65.0,4.12083333333333,1.0,-2.0,2.0,-3.0,-2.0,2.0,-3.0,0.0,-4.0,-2.0,-2.0,-3.0,-2.0,-2.0,-2.0,-3.0,-3.0,0.0,0.0,0.0,-2.49,0.31,-1.49,-0.72,-1.07,-3.5,1.95,0.26,0.93,-2.46,2.47,1.95,3.9,0.09,0.09,1.95,3.9,0.09,1.95,3.9,0.0,0.0,0.0,0.0
1150,0.0,10.0,10.0,5.0,0.0,5.0,5.0,0.0,5.0,5.0,10.0,5.0,0.0,0.261056907579183,0.522113815158366,0.261056907579183,0.522113815158366,0.261056907579183,0.0,0.261056907579183,0.261056907579183,0.0,0.261056907579183,0.202847332941078,0.241686890317481,0.294408869162258,6.73322658538818,-0.170602956739078,0.13534464626435,-0.085,-0.5175,0.15,0.946,34.0,1.7975,1.0,-2.0,-4.0,-3.0,-1.0,-2.0,-3.0,0.0,-4.0,-1.0,-3.0,-1.0,-3.0,0.0,-3.0,-3.0,-2.0,-3.0,9.0,-2.0,-2.49,0.31,0.36,-0.82,-1.3,3.71,2.5,-3.5,0.93,-2.46,3.11,0.26,-0.34,-0.25,-0.02,1.94,0.54,-0.62,0.27,0.7,-1.39,-1.67,3.71,0.18
1151,0.0,0.0,0.0,0.0,0.0,28.5714285714286,14.2857142857143,0.0,0.0,0.0,14.2857142857143,0.0,0.0,0.272480228143337,0.0,0.0,0.0,0.0,0.0,0.544960456286673,0.0,0.0,0.0,0.135653336051438,0.249024058810067,0.342842376995158,8.59094409942627,0.759224373131145,0.321295791511221,0.957142857142857,-1.36285714285714,0.0,1.03714285714286,55.7142857142857,3.34857142857143,-3.0,4.0,-3.0,-1.0,5.0,-2.0,-1.0,4.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.49,0.84,-2.49,1.49,0.89,-1.12,-2.18,-1.12,-1.07,-1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1152,16.6666666666667,0.0,0.0,0.0,8.33333333333333,16.6666666666667,16.6666666666667,0.0,8.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.323585403362295,0.647170806724589,0.323585403362295,0.0,0.0,0.171892434333284,0.251428322847233,0.253093839457188,10.0027372360229,1.7581036121913,0.276337385240351,-0.0666666666666666,-0.5075,0.0,1.07833333333333,114.166666666667,0.836666666666667,-3.0,4.0,-1.0,0.0,0.0,-2.0,-1.0,-2.0,-2.0,7.0,-4.0,-1.0,-2.0,5.0,-2.0,-3.0,-2.0,0.0,0.0,0.0,-1.49,0.84,0.6,-0.14,0.89,-1.12,-2.32,0.6,-1.3,-0.72,-1.66,0.27,0.7,2.0,-0.4,1.62,-1.15,1.61,0.89,1.49,0.0,0.0,0.0,0.0
1153,0.0,0.0,0.0,0.0,0.0,0.0,16.6666666666667,33.3333333333333,16.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.787416475928896,0.0,0.0,0.0,0.393708237964448,0.0,0.0,0.225377856101658,0.324505933239068,0.0564079726948257,5.52500019073486,-0.239898385810697,0.179557374029991,-0.733333333333333,0.466666666666667,0.0,0.98,65.0,-1.91666666666667,-3.0,4.0,-4.0,-3.0,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.49,0.84,0.36,-0.82,-0.22,0.47,-4.06,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1154,5.0,10.0,5.0,0.0,0.0,0.0,10.0,10.0,10.0,5.0,10.0,0.0,0.0,0.294091686660504,0.588183373321009,0.294091686660504,0.882275059981513,0.0,0.0,0.0,0.588183373321009,0.0,0.0,0.240643971476216,0.235708026485518,0.229556315377762,4.74880695343018,-1.25054186322817,0.149933661227402,-0.09,-0.3495,0.05,0.982,44.0,1.0875,-3.0,4.0,-3.0,-1.0,-1.0,-1.0,-3.0,0.0,-4.0,-1.0,-2.0,-3.0,6.0,-2.0,-2.0,0.0,0.0,-2.0,9.0,-2.0,-1.49,0.84,1.04,-1.15,1.94,3.71,-0.22,0.47,0.93,-2.46,0.75,-2.18,-1.46,-0.4,-0.38,2.5,1.99,-0.17,-2.32,-0.14,-0.82,-1.67,3.71,0.18
1155,0.0,0.0,0.0,0.0,0.0,0.0,30.0,10.0,0.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.182507126691058,0.0,0.0,0.0,0.0,0.182507126691058,0.182507126691058,0.243017225227497,0.285956230215619,0.288519417865826,9.75002117156982,0.760091614289302,0.282301934088586,-0.87,0.624,0.1,1.043,146.0,-0.353,-3.0,4.0,2.0,-1.0,0.0,-1.0,-3.0,0.0,-2.0,-3.0,-2.0,-1.0,0.0,1.0,-3.0,0.0,0.0,0.0,0.0,0.0,-1.49,0.84,-1.49,-0.72,2.5,0.59,-2.64,-1.54,-4.06,-0.82,-4.28,-1.3,-0.72,0.84,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1156,0.0,0.0,0.0,0.0,0.0,0.0,33.3333333333333,0.0,16.6666666666667,0.0,0.0,16.6666666666667,16.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.387517938485019,0.387517938485019,0.387517938485019,0.237242166366548,0.170058218752317,0.205181676396115,5.52500019073486,-0.239898385810697,0.131039388035257,-1.48333333333333,0.811666666666667,0.166666666666667,0.973333333333333,178.333333333333,-2.27333333333333,-3.0,4.0,3.0,-2.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.49,0.84,-1.54,-0.85,-1.3,1.84,3.94,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1157,0.0,0.0,6.66666666666667,6.66666666666667,0.0,0.0,33.3333333333333,0.0,20.0,0.0,6.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.470169522602423,0.0,0.0,1.41050856780727,0.0,0.0,0.238480797277542,0.157485395545593,0.133864284574442,6.73925151824951,-0.154722199554112,0.144971647040431,-1.14,0.342,0.2,0.95,130.0,-0.94,-3.0,4.0,-3.0,-1.0,5.0,-2.0,-2.0,-2.0,2.0,-1.0,-2.0,-1.0,-4.0,-1.0,-2.0,-1.0,1.0,-4.0,0.0,0.0,-1.49,0.84,1.84,0.7,-1.3,0.26,-2.18,-1.12,2.44,0.04,0.75,-2.18,-1.46,-0.4,0.84,-1.07,-1.39,0.67,-1.3,-0.72,0.7,0.0,0.0,0.0
1158,33.3333333333333,0.0,0.0,16.6666666666667,0.0,16.6666666666667,0.0,33.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256486807862207,0.0,0.256486807862207,0.0,0.0,0.0,0.265945050751033,0.31437176743259,0.16319637395417,8.52106037139893,0.586529874796931,0.476651902639311,-0.183333333333333,-0.223333333333333,0.0,1.32833333333333,33.3333333333333,0.315,-2.0,2.0,-3.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,-0.98,-2.49,1.49,1.95,0.6,-0.22,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1159,0.0,0.0,0.0,0.0,16.6666666666667,0.0,0.0,33.3333333333333,0.0,0.0,16.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43388487681639,0.0,0.0,0.0,0.0,0.171460102280301,0.269376143437228,0.12527887746608,5.275022315979,-0.499645312458655,0.502476100894374,-0.716666666666667,0.346666666666667,0.0,1.13666666666667,65.0,0.315,-2.0,2.0,-3.0,-1.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,-0.98,-1.44,-1.34,-0.22,-1.71,-1.07,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1160,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.195533073821701,0.0,0.0,0.0,0.0,0.0,0.0,0.368968606570771,0.339092624066546,0.0964056955409823,9.75002117156982,0.760091614289302,0.626425399039043,0.34,-0.618,0.0,0.908,78.0,3.82,0.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,1.61,-3.5,1.99,-1.07,-1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1161,6.25,12.5,6.25,6.25,6.25,6.25,0.0,6.25,6.25,6.25,12.5,0.0,0.0,0.0,0.578498804115466,0.0,0.289249402057733,0.289249402057733,0.289249402057733,0.289249402057733,0.289249402057733,0.0,0.0,0.244814614481112,0.272545845298509,0.193390138162647,8.95718898773193,1.82646482134687,0.416104692479724,-0.125,-0.550625,0.0625,1.00875,30.625,1.945,0.0,-3.0,-2.0,-1.0,5.0,-2.0,-3.0,-1.0,-2.0,7.0,-4.0,-1.0,-3.0,-1.0,-1.0,9.0,-1.0,-2.0,-1.0,-3.0,1.04,1.61,1.15,-1.39,2.5,3.71,-2.18,-1.12,1.95,3.9,-1.66,0.27,0.7,2.0,-0.98,-2.32,-0.14,1.3,-1.67,0.18,-0.82,-1.07,1.15,-1.39
1162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5714285714286,28.5714285714286,14.2857142857143,0.0,0.0,0.0,0.0,0.192083325360093,0.0,0.0,0.0,0.0,0.0,0.192083325360093,0.346827589010509,0.367314765759257,0.0937743198701418,11.9999677658081,1.7600816143893,0.59568167958632,0.757142857142857,-0.935714285714286,0.0,0.847142857142857,41.4285714285714,5.47142857142857,0.0,-3.0,3.0,-1.0,1.0,-2.0,-3.0,-1.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,1.61,-1.54,-0.85,2.5,0.36,-1.07,1.15,2.5,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1163,0.0,0.0,8.33333333333333,0.0,0.0,0.0,8.33333333333333,0.0,50.0,0.0,16.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3836007330233,0.0,0.0,0.166792312027107,0.180044480915648,0.0892297515533622,5.52500019073486,-0.239898385810697,0.174149915970666,-0.325,-0.653333333333333,0.0833333333333333,0.7375,32.5,0.675833333333333,0.0,-3.0,2.0,-2.0,-2.0,3.0,-1.0,4.0,-3.0,7.0,-4.0,-1.0,0.0,1.0,-3.0,-3.0,-2.0,0.0,0.0,0.0,1.04,1.61,-1.49,-0.72,0.27,1.84,1.94,1.06,-1.07,-1.39,-1.66,0.27,0.7,2.0,0.67,0.27,0.7,2.0,0.27,0.7,0.0,0.0,0.0,0.0
1164,0.0,0.0,0.0,0.0,14.2857142857143,0.0,0.0,0.0,28.5714285714286,0.0,0.0,14.2857142857143,14.2857142857143,0.0,0.0,0.0,0.302926942864718,0.0,0.302926942864718,0.0,0.605853885729436,0.302926942864718,0.302926942864718,0.273517951060782,0.167018892507259,0.256536213567241,5.95498714447022,-0.0414711324216447,0.0661614804589282,-0.928571428571428,0.0385714285714285,0.142857142857143,0.767142857142857,97.1428571428571,-0.798571428571429,-1.0,-3.0,3.0,-2.0,-2.0,2.0,-3.0,1.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,2.0,-1.54,-0.85,-1.73,1.84,3.94,0.59,1.62,-1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1165,0.0,22.2222222222222,0.0,0.0,11.1111111111111,0.0,0.0,0.0,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,11.1111111111111,0.0,0.434826925323866,0.217413462661933,0.0,0.0,0.217413462661933,0.0,0.217413462661933,0.217413462661933,0.217413462661933,0.28401774042922,0.338936663800623,0.159632133108224,6.34791507720947,-0.0584726505464554,0.632665195679904,-0.266666666666667,-0.342222222222222,0.111111111111111,0.981111111111111,75.5555555555555,1.25333333333333,-1.0,-3.0,-1.0,-1.0,1.0,-2.0,-3.0,-1.0,-3.0,-3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,2.0,3.71,0.18,0.26,-1.54,-1.07,1.15,2.5,1.99,0.84,-1.67,0.18,-2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408726969225996,0.0,0.0,0.226495079041342,0.227657699388358,0.341483736957302,11.9999677658081,1.95850886777835,0.0133695623370183,0.2875,-0.7075,0.0,1.08,0.0,3.54125,-1.0,-3.0,1.0,-3.0,-1.0,-2.0,-3.0,-1.0,-4.0,-2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,2.0,0.47,1.94,2.5,-1.44,2.5,-3.5,0.27,0.7,-2.85,-0.22,1.94,-0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1167,0.0,0.0,6.66666666666667,6.66666666666667,6.66666666666667,6.66666666666667,6.66666666666667,0.0,26.6666666666667,0.0,6.66666666666667,0.0,0.0,0.32762354114185,0.0,0.0,0.32762354114185,0.32762354114185,0.32762354114185,0.32762354114185,1.3104941645674,0.0,0.0,0.214643339537354,0.224811995920097,0.232921123400698,7.16821537017822,0.0458248157737861,0.138776513512669,-0.0199999999999999,-0.844,0.0666666666666666,0.885333333333334,52.0,1.55466666666667,-1.0,-3.0,-3.0,-1.0,-1.0,-1.0,-3.0,-1.0,-4.0,-2.0,-2.0,-1.0,-2.0,5.0,-2.0,-1.0,1.0,-4.0,0.0,0.0,1.84,2.0,1.04,-1.15,-1.07,-2.49,-1.73,-1.71,0.27,0.7,2.05,-4.06,-0.82,-0.38,-0.4,1.94,0.54,-0.62,-1.3,-0.72,-2.46,0.0,0.0,0.0
1168,0.0,16.6666666666667,16.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,16.6666666666667,0.0,0.0,0.0,0.0,0.181417137355012,0.0,0.181417137355012,0.0,0.0,0.0,0.0,0.0,0.0,0.311818145573716,0.216827781908115,0.289936935163157,8.24971294403076,0.750190624190292,0.595976725882398,-0.116666666666667,-0.54,0.166666666666667,0.965,0.0,2.97166666666667,2.0,-2.0,-1.0,-2.0,-2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.44,0.66,-1.12,-1.46,-4.06,-3.5,1.94,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1169,7.69230769230769,0.0,0.0,7.69230769230769,0.0,0.0,15.3846153846154,7.69230769230769,0.0,7.69230769230769,0.0,7.69230769230769,7.69230769230769,0.0,0.0,0.0,0.418834580158512,0.209417290079256,0.0,0.0,0.0,0.209417290079256,0.209417290079256,0.23956448476145,0.249576624555578,0.301441600603716,9.75653247833252,0.847265802543889,0.221217943076034,-0.553846153846154,-0.0984615384615384,0.0769230769230769,1.07692307692308,90.0,1.15769230769231,2.0,-2.0,2.0,-3.0,-1.0,-1.0,-2.0,-3.0,11.0,-1.0,-3.0,-3.0,6.0,-2.0,-2.0,-1.0,1.0,-1.0,0.0,0.0,-1.44,0.66,-1.49,-0.72,-4.06,1.04,0.5,-1.44,3.94,3.44,0.24,-2.32,-0.14,1.3,-0.38,1.95,3.9,0.09,-1.3,-0.72,1.94,0.0,0.0,0.0
